,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
271,Marketing / Marketing 1,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Professur für Marketing'],"[['Bornemann< Torsten< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OMAR,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372728&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
272,Finanzen 1,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für BWL, insb. für Derivate und Financial Engineering']","[['Schlag< Christian< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OFIN,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372726&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
273,Einführung in die Volkswirtschaftslehre (2022),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für VWL, insb. Wirtschaftspolitik']",[],[],Vorlesung mit Übung,OVWL,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372725&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
274,Accounting / Betriebliches Rechnungswesen,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Professur für BWL, insb. Wirtschaftsprüfung und Rechnungslegung']","[['Lüdke< Thomas', 'verantwortlich']]",[],Vorlesung mit Übung,OACC / OBRW,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372731&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
275,Grundlagen der Wirtschaftspädagogik,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professur für Wirtschaftspädagogik, insbesondere empirische Lehr-Lern-Forschung']","[[""Wuttke< Eveline< Prof'in. Dr."", 'verantwortlich']]","[['Maier< Lukas < M.Sc.', 'begleitend']]",Vorlesung mit Übung,OWIP,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371655&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
276,Zivilrecht IV b (Familienrecht),"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']","['Professur für Zivilrecht und Verfahrensrecht', 'Hörsaalverwaltung Westend']",[],"[[""Wellenhofer< Marina< Univ.-Prof'in Dr."", '']]",Vorlesung mit Übung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374279&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
277,Zivilrecht IIIb (Sachenrecht),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Neuere und Neueste Rechtsgeschichte, Zivilrecht und Gewerblicher Rechtsschutz']",[],"[['Pahlow< Louis< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374265&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
278,Zivilrecht I (Einführung in das Bürgerliche Recht),"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']","['Professur für Bürgerliches Recht, Wirtschaftsrecht und Bankrecht']",[],"[[""Langenbucher< Katja< Univ.-Prof'in Dr."", '']]",Vorlesung,,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373974&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
279,Verwaltungsrecht II,"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']","['Professur für Öffentliches Recht, Sozial- und Gesundheitsrecht und Migrationsrecht']",[],"[[""Kießling< Andrea< Univ.-Prof'in Dr."", '']]",Vorlesung mit Übung,,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374286&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
280,Verwaltungsrecht I,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Öffentliches Recht, Wirtschafts- und Währungsrecht, Finanzmarktregulierung und Rechtstheorie']",[],"[['Broemel< Roland< Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374276&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
281,Strafrecht II,"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']",['Professur für Kriminologie und Strafrecht'],[],"[['Singelnstein< Tobias< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2024,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374188&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
282,Rechts- und Verfassungsgeschichte II,"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']","['Professur für Neuere Rechtsgeschichte, Geschichte des Kirchenrechts und Zivilrecht']",[],"[['von Mayenburg< David< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374168&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
283,Propädeutikum zum Zivilrecht III,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Neuere Rechtsgeschichte, Geschichte des Kirchenrechts und Zivilrecht']",[],"[['von Mayenburg< David< Univ.-Prof. Dr.', '']]",Propädeutik,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374268&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
284,Keilschriftrechtsgeschichte,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Antike Rechtsgeschichte, Europäische Privatrechtsgeschichte und Zivilrecht']",[],"[['Pfeifer< Guido< Univ.-Prof. Dr.', '']]",Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377344&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
285,Jugendstrafrecht,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Kriminologie und Strafrecht', 'Hörsaalverwaltung Westend']",[],"[['Singelnstein< Tobias< Univ.-Prof. Dr.', '']]",Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377164&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
286,Einführung in die Geschichte des Kirchenrechts von der Antike bis zur Reformation,"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Neuere Rechtsgeschichte, Geschichte des Kirchenrechts und Zivilrecht']",[],"[['von Mayenburg< David< Univ.-Prof. Dr.', '']]",Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375725&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
287,Einführung in den Schwerpunktbereich Rechtsgeschichte,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Antike Rechtsgeschichte, Europäische Privatrechtsgeschichte und Zivilrecht']",[],"[['Pfeifer< Guido< Univ.-Prof. Dr.', '']]",Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373354&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
288,Arbeitsrecht I,"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professur für Arbeitsrecht und Bürgerliches Recht'],[],"[['Waas< Bernd< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374282&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
289,"Magnetismus - Grundlagen, Methoden, Materialien","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Physikalisches Institut'],"[['Lang< Michael< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,"VKEXFPB, VKEXFPM",SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373233&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
290,"Experimentalphysik 4a: Kerne und Elementarteilchen, Übungen zur Vorlesung","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kernphysik'],[],"[['Stroth< Joachim< Prof. Dr.', '']]",Übung,(VEX4A),SoSe 2024,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373296&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
291,Einführung in die Astronomie I,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Angewandte Physik'],[],"[[""Hansen< Camilla Juul< Prof'in. Dr."", '']]",Vorlesung mit Übung,ASTRO1,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375786&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
292,"Computereinsatz im Physikunterricht (L2, L3)","['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Didaktik der Physik'],[],"[['Wilhelm< Thomas< Prof. Dr.', '']]",Seminar,"L2-Meth, L3-M8, L5-Meth",SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373291&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
293,Physik im Sachunterricht: Mechanik (L1),"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Didaktik der Physik'],[],"[['Wilhelm< Thomas< Prof. Dr.', ''], ['Löbl< Ulrike', '']]",Seminar,L1-S6,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372635&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
294,"Fachdidaktische Vertiefung der modernen Physik (L2, L3, L5)","['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Didaktik der Physik'],"[['Erb< Roger< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L2-M8, L3-M7",SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372623&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
295,"Elektrizität und Magnetismus (L2, L5) - Übung zur Vorlesung","['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Didaktik der Physik'],[],"[['Bernstein< Fabian', ''], ['Erb< Roger< Prof. Dr.', '']]",Übung,L2-M2,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372632&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
296,"Elektrizität und Magnetismus (L2, L5)","['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Didaktik der Physik'],[],"[['Erb< Roger< Prof. Dr.', '']]",Vorlesung,L2-M2,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372634&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
297,Mathematik 2 für Studierende der Physik,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Analysis', 'Hörsaalverwaltung Bockenheim']",[],"[['Jarohs< Sven< Dr.', '']]",Vorlesung,VMATH2,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374813&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
298,Theoretische Physik 2: Klassische Mechanik,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Theoretische Physik'],[],"[[""Sagunski< Laura< Prof'in. Dr."", '']]",Vorlesung mit Übung,VTH2,SoSe 2024,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371650&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
299,Pharmazeutische/Medizinische Chemie Ia,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Proschak< Eugen< Prof. Dr.', '']]",Vorlesung,01,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373278&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
300,Pharmakologie und Toxikologie einschließlich Pathophysiologie/Pathobiochemie,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmakologie und Klinische Pharmazie'],[],"[['Schmidtko< Achim< Prof. Dr. Dr.', '']]",Vorlesung,"39, 42, 50, 51, 54, 55",SoSe 2024,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372774&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
301,"Grundlagen der Biochemie, Physiologie der pathogenen und arzneistoffproduzierenden Organismen sowie Ernährungsphysiologie","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Biologie'],[],"[[""Bachmeier< Beatrice< Prof'in. Dr."", '']]",Vorlesung,"21,33",SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371942&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
302,Grundlagen der Anatomie und Physiologie II,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmakologie und Klinische Pharmazie'],"[['Kallenborn-Gerhardt< Wiebke< Dr.', 'verantwortlich']]","[['Schmidtko< Achim< Prof. Dr. Dr.', 'begleitend']]",Vorlesung,"15, 25",SoSe 2024,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372762&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
303,Chemie für Pharmazeuten Teil 1,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Heitel< Pascal < Dr.', '']]",Vorlesung,06,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373258&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
304,"Allgemeine und analytische Chemie der anorganischen Arznei-, Hilfs- und Schadstoffe (unter Einbeziehung von Arzneibuchmethoden) sowie Toxikologie der Hilfsstoffe und Schadstoffe (Stoffchemie)","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Wurglics< Mario< Dr.', 'verantwortlich']]","[['Schubert-Zsilavecz< Manfred< Univ.-Prof. Dr.', '']]",Seminar mit Praktikum,"10, 9",SoSe 2024,14,OLAT KURS LINK:,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373245&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
305,Allgemeine Biologie für Pharmazeuten Teil 2 (Anatomie/Morphologie der Pflanzen),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Biologie'],[],"[['Zündorf< Ilse< Dr.', '']]",Vorlesung,22,SoSe 2024,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371938&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
306,Zweitprüfung aus WiSe: Einführung in die Mineralogie [PO 2020/2012: BP4],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Mineralogie'],"[['Bayarjargal< Lkhamsuren< Dr.', 'verantwortlich'], ['Winkler< Björn< Prof. Dr.', 'verantwortlich']]",[],Klausur,,SoSe 2024,2,"PO 2020: 3/ 3SWS, PO 2012: 2/ 2 SWS",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376779&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
307,Statistische Verfahren in der Geographie (Theorieteil),"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Humangeographie'],[],"[['Straube< Till', '']]",Übung,"B3b, Geo L3-5",SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373121&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
308,Seminar Humangeographie,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Humangeographie'],[],"[['Kuge< Janika', ''], ['Rozynek< Caroline', '']]",Seminar,"B4, HGeo-NF2",SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373123&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
309,Sedimentäre Systeme (ehemals: Einführung Sedimentologie) [PO 2020/2012: BP6],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Geologie'],"[['Wiese< Frank< Dr.', 'verantwortlich']]","[[""Voigt< Silke< Prof'in. Dr."", 'begleitend']]",Vorlesung,,SoSe 2024,2,"PO 2020: 3CP, PO 2012: 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=376861&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
310,"Sedimentäre Lagerstätten (PO 2012: Georessourcen) [PO 2020: BWp13, PO 2012: BWp10]","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Geowissenschaften'],"[[""Voigt< Silke< Prof'in. Dr."", 'verantwortlich']]",[],Vorlesung,,SoSe 2024,2,"PO 2020: 3 CP, PO 212: 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=378926&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
311,"Plattentektonik und Orogenese [PO 2020: MWp GeolPal2, PO 2012: BWp8]","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Geowissenschaften'],"[['Zulauf< Gernold< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2024,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=378541&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
