,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
5111,Praxistheoretische Perspektiven auf die Europäische Union (TUDa),['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Institut für Politikwissenschaft'],[],"[['TU Darmstadt< Lehrende', '']]",Seminar,"PT-MA-4, IS-MA-2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329392&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5112,Global Orders in Theory & Practice (TUDa),['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Institut für Politikwissenschaft'],[],"[['TU Darmstadt< Lehrende', '']]",Seminar,"IS-MA-1, IS-MA-2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329456&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5113,Why philosophy of science matters: Das Wissenschaftsverständnis des Kritischen Realismus in den IB (TUDa),['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Institut für Politikwissenschaft'],[],"[['TU Darmstadt< Lehrende', '']]",Seminar,"PT-MA-1, PT-MA-4, IS-MA-1",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329400&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5114,Ringvorlesung: Theorieparadigmen der Politikwissenschaft,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Politikwissenschaft mit dem Schwerpunkt Bildungspolitik / Politische Sozialisationsforschung'],[],"[['Garritzmann< Julian< Univ.-Prof. Dr.', '']]",Vorlesung,"PW-MA-1, PT-MA-1, IS-MA-1",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321211&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5115,Qualitative Methoden in den IB (TUDa),['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Institut für Politikwissenschaft'],[],"[['TU Darmstadt< Lehrende', '']]",Seminar,"PT-MA-4, IS-MA-1",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329402&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5116,Global International Relations,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Weltordnungspolitik'],[],"[['Kuru< Deniz< Dr.', '']]",Seminar,"PW-BA-SP, PW-MA-2c/3c/4c, PT-MA-4, IS-MA-1",WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320895&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5117,ENTFÄLLT! Political Theory of Finance,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Politikwissenschaft mit dem Schwerpunkt Internationale Politische Theorie'],[],"[['Milstein< Brian< Dr.', '']]",Seminar,"PT-MA-2, PW-BA-SP, PT-MA-5c, IS-MA-1, PW-MA-2a/3a/4a, WF-MA-1, WF-MA-4, WISOZ-MA-4, WISOZ-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320457&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5118,Berufliche Orientierung für Gesellschaftswissenschaftler*innen,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Fachbereich 3 - Gesellschaftswissenschaften'],"[['Simon< Alexander', 'verantwortlich']]",[],Seminar,"PW-BA-SP, SOZ-BA-SP, PW-MA-6, PT-MA-8, IS-MA-1, SOZ-MA-8",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326281&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5119,Kolloquium - Stegbauer,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],[],"[['Stegbauer< Christian< Apl. Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, WiSOZ-MA-10, WF-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322764&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5120,Kolloquium: Soziologie und psychoanalytische Sozialpsychologie,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie und Psychoanalytische Sozialpsychologie'],[],"[[""King< Vera< Prof'in. Dr."", '']]",Kolloquium,"SOZ-MA-11, SOZ-BA-KO, PT-MA-10, WISOZ-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322752&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5121,Kolloquium Schmidt-Catran,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Methoden der quantitativen empirischen Sozialforschung'],[],"[['Schmidt-Catran< Alexander< Univ.-Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, WISOZ-MA-10, PW-BA-KO, PW-MA-8, WF-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321428&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5122,Kolloquium Krömmelbein,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[['Krömmelbein< Silvia< Dr. habil.< akad. Oberrätin', '']]",Kolloquium,"Soz-MA-11, Soz-BA-Ko, WF-MA-10, WiSOZ-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322883&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5123,Kolloquium Hofmeister,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[[""Hofmeister< Heather< Prof'in.< Ph.D."", '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, WiSOZ-MA-10, WF-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325013&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5124,Kolloquium Blättel-Mink,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Industrie- und Organisationssoziologie'],[],"[[""Blättel-Mink< Birgit< Univ.-Prof'in Dr."", '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, WISOZ-MA-10, WF-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321759&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5125,Social Studies of Finance,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],"[['van der Graaf< Anne< Dr.', 'verantwortlich']]",[],Seminar,"WF-MA-3, WF-MA-4, WF-MA-5, WiSOZ-MA-6, WiSOZ-MA-7, SOZ-MA-4",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328181&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5126,Europäisierung des Privatheitsschutzes - Datenschutzpolitik zwischen Persönlichkeitsrecht und Marktregulierung,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Politikwissenschaft mit dem Schwerpunkt Politische Theorie'],[],"[['Karaboga< Murat', '']]",Seminar,"PW-BA-SP, PW-MA-2b/3b/4b, WF-MA-5, WiSOZ-MA-7",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325641&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5127,Die Gesetze des Marktes: Demokratie- Markt und wirtschaftliche Macht,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Industrie- und Organisationssoziologie'],[],"[['Kocyba< Hermann< Dr.', '']]",Seminar,"SOZ-MA-4, SOZ-MA-8, WISOZ-MA-6, WISOZ-MA-7, WISOZ-MA-3, SOZ-BA-SP, PT-MA-7, WF-MA-5, WF-MA-3, WF-MA-2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326068&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5128,Literature Seminar – Richard Swedberg:  “Max Weber and the Idea of Economic Sociology”,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],[],"[['Ebner< Alexander< Univ.-Prof. Dr.', '']]",Seminar,"WF-MA-1, WF-MA-3, WF-MA-4, SOZ-MA-5, SOZ-MA-1, SOZ-MA-8, PT-MA-5c, SOZ-BA-SP, PW-BA-SP, PW-MA-2a/3a/4a, WiSOZ-MA-4, WiSOZ-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5129,Kapitalismus und Ungleichheit,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Fachbereich 3 - Gesellschaftswissenschaften'],[],[],Seminar,"WISOZ-MA-1, WISOZ-MA-4, SOZ-BA-SP, SOZ-MA-5, SOZ-MA-8, WiSOZ-MA-6, WF-MA-1, WF-MA-3, PT-MA-5c",WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325822&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5130,Forschungspraktikum Teil I und Teil II: Videoforschung. Einführung in die visuelle Soziologie,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Methoden der interpretativen Sozialforschung'],[],"[['Trischler< Ronja< Dr.', '']]",Seminar,"SOZ-MA-9, SOZ-MA-10, WiSOZ-MA-5, WF-MA-7",WiSe 2021/22,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322790&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5131,Forschungspraktikum Teil I und Teil II: Forschungspraxis Wirtschaftssoziologie,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],[],"[['Stegbauer< Christian< Apl. Prof. Dr.', '']]",Seminar,"SOZ-MA-9, SOZ-MA-10, WiSOZ-MA-5, WF-MA-7",WiSe 2021/22,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322759&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5132,Forschungspraktikum Teil I und II: Prekäre Arbeit und ihre mediale Präsenz: Theoretische und methodische Vorbereitung,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[['Krömmelbein< Silvia< Dr. habil.< akad. Oberrätin', '']]",Seminar,"SOZ-MA-9, SOZ-MA-10, WF-MA-7, WiSOZ-MA-5",WiSe 2021/22,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322878&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5133,Zur Analyse von Vertrauen  – ein Theorievergleich zwischen Rational Choice und Systemtheorie,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Fachbereich 3 - Gesellschaftswissenschaften'],[],[],Seminar,"WISOZ-MA-1, WISOZ-MA-4, SOZ-BA-SP, WF-MA-1, PT-MA-1, PT-MA-5a, PW-MA-2a/3a/4a, SOZ-MA-5, SOZ-MA-8",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325823&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5134,Labor markets- families- and health: State of research and current debates,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt  quantitative Analysen gesellschaftlichen  Wandels'],[],[],Seminar,"SOZ-MA-4, SOZ-MA-5, SOZ-MA-8, WiSOZ-MA-3, WF-MA-2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329281&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5135,ENTFÄLLT: Gender and Work among New Parents in Europe,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt  quantitative Analysen gesellschaftlichen  Wandels'],[],"[[""Grunow< Daniela< Univ.-Prof'in Dr."", '']]",Seminar,"SOZ-MA-2, PT-MA-5c, GS-BA-6, SOZ-MA-5, SOZ-BA-SP, SOZ-MA-8, WF-MA-2,  WiSOZ-MA-3",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321468&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5136,Concepts and contemporary themes of work and organisational sociology,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[['Hsiung< Constance < Ph.D.', '']]",Seminar,"SOZ-MA-4, SOZ-MA-8, WiSOZ-MA-3, SOZ-BA-SP, WF-MA-2",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325918&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5137,Comparative Policies on Work-Family Balance - ENTFÄLLT,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],[],Seminar,"SOZ-MA-4, SOZ-MA-5, SOZ-MA-8, SOZ-BA-SP, SOZ10-BA-SP, WF-MA-2, WISOZ-MA-3, PW-MA-2b/3b/4b, GS-BA-6, PW-BA-SP",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326182&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5138,Textanalyse mit Machine Learning,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt empirische Bildungsforschung (Professur)'],[],[],Seminar,"SOZ-MA-7, SOZ-MA-8, WiSOZ-MA-2, PW-MA-1, SOZ-BA-SP, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321198&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5139,Organisationsformen und Organisationstheorien,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Methoden der interpretativen Sozialforschung'],[],"[['Bohler< Karl Friedrich< Priv. Doz. Dr.', '']]",Seminar,"SOZ-MA-7, SOZ-MA-8, WiSOZ-MA-2, SOZ-BA-SP, PW-MA-1, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=323121&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5140,Online Ethnography,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Methoden der interpretativen Sozialforschung'],[],"[['Trischler< Ronja< Dr.', '']]",Seminar,"SOZ-BA-SP, SOZ-MA-7, SOZ-MA-8, PW-BA-SP, WiSOZ-MA-2, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322795&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5141,Idee und Praxis hermeneutischer Sozialforschung,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Wissenschaftstheorie / Logik der Sozialwissenschaften'],[],"[['Gostmann< Peter< Apl. Prof. Dr.', '']]",Seminar,"SOZ-BA-SP, SOZ-MA-7, SOZ-MA-8, WiSOZ-MA-2, PW-BA-SP, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321679&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5142,Einführung in die Methoden der Wirtschaftssoziologie: Netzwerkanalyse,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],[],"[['Stegbauer< Christian< Apl. Prof. Dr.', '']]",Seminar,"SOZ-MA-8, SOZ-MA-7,PW-BA-SP, SOZ-BA-SP, WiSOZ-MA-2, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322751&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5143,Applied data analysis contrasting SPSS- STATA and R,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Methoden der quantitativen empirischen Sozialforschung'],[],"[['Ignácz Sulykosné< Zsófia < PhD', '']]",Seminar,"SOZ-MA-7, SOZ-MA-8, SOZ-BA-SP,  WISOZ-MA-2, PW-MA-1, PW-BA-SP, WF-MA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321728&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5144,Wechselwirkungen mit Georg Simmel,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],"['Fachbereich 3 - Gesellschaftswissenschaften', 'Dekanat FB 03']",[],[],Seminar,"SOZ-BA-SP, WiSoz-MA-1, SOZ-MA-1",WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328560&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5145,Theory of Economic Sociology I: Classical Contributions,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Professur für Politische Ökonomie und Wirtschaftssoziologie'],[],"[['Ebner< Alexander< Univ.-Prof. Dr.', '']]",Seminar,"SOZ-BA-SP, SOZ-MA-8, PT-MA-5c, PW-BA-SP, WiSOZ-MA-1, SOZ-MA-1,  SOZ-MA-4, WF-MA-1",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322731&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5146,100 Jahre Wissenschaftslehre: Zur Aktualität von Max Webers Philosophie der Sozialwissenschaften,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Wissenschaftstheorie / Logik der Sozialwissenschaften'],[],"[['Wagner< Gerhard< Univ.-Prof. Dr.', '']]",Seminar,"SOZ-BA-SP, SOZ-MA-1, SOZ-MA-8, WiSOZ-MA-1, PW-MA-1, WF-MA-1",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321398&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5147,Kolloquium zur geschlechtsspezifischen Arbeitsteilung und Übergang zur Elternschaft,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt  quantitative Analysen gesellschaftlichen  Wandels'],[],[],Kolloquium,"SOZ-BA-KO, SOZ-MA-11, GS-BA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=329280&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5148,Kolloquium Wagner,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Wissenschaftstheorie / Logik der Sozialwissenschaften'],[],"[['Wagner< Gerhard< Univ.-Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322125&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5149,Kolloquium Sutterlüty,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Familien- und Jugendsoziologie'],[],"[['Sutterlüty< Ferdinand< Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, Seminar für Doktorand*innen",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321666&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5150,Kolloquium Gostmann,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Wissenschaftstheorie / Logik der Sozialwissenschaften'],[],"[['Gostmann< Peter< Apl. Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, PW-BA-KO, PW-MA-8, PT-MA-10",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321629&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5151,Kolloquium für Abschluss- und Forschungsarbeiten,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Soziale Ungleichheit'],[],"[['Meier< Lars< Prof. Dr.', '']]",Kolloquium,"SOZ-MA-11, SOZ-BA-KO",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322570&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5152,Kolloquium für Abschlussarbeiten Damelang,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Sozialstruktur und Sozialpolitik'],[],"[['Damelang< Andreas< Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320917&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5153,Kolloquium für Abschlussarbeiten Becker,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt empirische Bildungsforschung (Professur)'],"[[""Becker< Birgit< Prof'in. Dr."", 'verantwortlich']]",[],Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320572&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5154,Kolloquium Fitsch,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Frauen- und Geschlechterforschung'],[],"[['Fitsch< Hannah< Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=327931&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5155,Kolloquium: Biographieforschung und Kulturanalyse / Biographical Research and Cultural Analysis,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie und Politologie mit dem Schwerpunkt Kultur und Entwicklung'],[],"[[""Apitzsch< Ursula< Univ.-Prof'in Dr."", ''], ['Inowlocki< Lena< Apl. Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11, PW-MA-8, GS-BA-6",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326186&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5156,Kolloquium Abschlussarbeiten,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Fachbereich 3 - Gesellschaftswissenschaften'],[],"[['Allert< Tilman< Univ.-Prof. Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ10-BA-KO, SOZ-MA-11",WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=326048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5157,Forschungs- und Examenskolloquium - Lemke / Dányi - Biotechnologie- Natur und Gesellschaft,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],"['Soziologie mit dem Schwerpunkt Biotechnologie, Natur und Gesellschaft']",[],"[['Lemke< Thomas< Univ.-Prof. Dr.', ''], ['Danyi< Endre< Dr.', '']]",Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321944&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5158,Forschungskolloquium,['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften'],['Soziologie mit dem Schwerpunkt Soziologische Theorie und Theoriegeschichte'],"[[""Schweitzer< Doris< Prof'in. Dr."", 'verantwortlich']]",[],Kolloquium,"SOZ-BA-KO, SOZ-MA-11",WiSe 2021/22,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328475&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
